Flag;Delta;Theta;Alpha_low;Alpha_high;Beta_low;Beta_high;Gamma_low;Gamma_high;Attention;Meditation;BlinkStrength
1;5771;10740;5063;1368;1366;2500;1206;756;30;74;-1
1;7307;27663;925;8463;13982;9904;2777;2638;47;57;-1
1;29814;24074;1756;3641;2376;2039;385;701;64;50;49
1;163592;38753;9633;4368;351;3376;829;324;67;51;-1
1;47627;12662;2685;1221;2008;1751;2105;811;64;44;-1
1;45352;5711;6947;5955;3154;1542;2807;1217;54;66;-1
1;59672;9000;6554;2921;1341;2406;1435;661;60;83;-1
1;1011;1015;916;2246;1290;1708;568;230;77;93;-1
1;6356;13559;3347;3753;8778;10576;2432;2736;93;91;-1
1;13236;29775;8521;4920;8434;6420;4541;1105;100;75;50
1;30142;32593;6108;7293;3653;2140;866;271;90;66;61
1;42293;20661;5542;3274;2458;3642;270;385;78;56;-1
1;15756;8014;3844;5327;3785;6312;2164;1986;75;67;-1
1;1490;18302;9539;5466;6609;2183;2867;1298;66;74;-1
1;34551;24146;2666;3106;2890;1657;1527;1178;66;66;58
1;74692;21270;4363;4243;1944;3231;2207;988;64;67;-1
1;845784;264260;47056;23115;25889;11496;6289;2394;41;57;60
1;20594;2483;1506;1185;1283;767;1393;560;50;60;55
1;31220;21660;10353;2731;1436;2302;758;217;51;70;-1
1;413398;109174;66365;24529;29373;4459;5112;2265;37;78;39
1;43018;21719;2632;1596;1912;2134;953;641;44;75;67
1;155979;34086;3752;3005;1383;2868;922;378;40;60;-1
1;6816;11269;10947;4825;2594;4426;3468;1245;50;67;-1
1;32464;25945;13663;1279;6405;2758;9224;1863;61;63;39
1;19865;3759;1101;3507;3628;1136;571;512;64;77;-1
1;34199;4706;2117;2106;1078;1555;1363;342;74;90;-1
1;224211;33978;6399;14586;8617;8394;7591;1063;74;81;-1
1;10879;8545;1931;8177;4403;2651;4821;1279;80;84;77
1;105478;33179;4695;525;3103;468;334;169;56;69;61
1;131770;80156;17900;4732;3018;2452;2798;834;37;60;-1
1;44233;24095;13585;1698;1912;4579;1746;337;34;63;40
1;37322;6325;952;683;1493;2195;1161;894;40;47;-1
1;26356;14971;3123;4209;4725;2607;5146;1931;63;56;-1
1;106527;50270;8889;2593;2321;814;1253;383;56;54;45
1;33293;3843;401;394;1226;1180;1097;538;64;38;-1
1;29795;56637;3820;3538;3356;1826;2362;1110;41;34;49
1;13711;3961;15986;10802;4385;2108;1123;341;37;50;54
1;98146;30718;707;1794;733;4434;853;694;60;35;-1
1;12462;8554;1662;15523;2458;7668;4158;1913;61;54;-1
1;27459;151954;17822;15620;31385;9535;4105;2412;66;57;55
1;162974;9015;1470;263;1064;763;623;160;66;29;48
1;200586;18582;1696;1100;1611;575;773;119;51;37;-1
1;41139;98175;22531;4953;7153;5230;1495;791;30;23;54
1;1651001;249899;24936;57759;29866;11237;7122;4489;26;27;-1
1;52278;11994;10490;6612;2520;5159;11025;2364;35;47;51
1;78156;29675;21021;9402;4905;9193;1743;528;53;63;60
1;515833;40727;6032;6330;2905;1178;882;599;48;64;-1
1;104869;22275;2642;2737;1006;1339;2088;879;51;61;53
1;68475;21242;4559;6363;1680;1358;1093;259;37;54;-1
1;49739;9488;9454;3830;9943;9290;3946;3928;48;50;-1
1;55707;11611;6435;3801;2923;2385;947;792;63;56;64
1;72055;26916;864;1709;698;590;154;112;54;48;-1
1;56432;62695;871;2543;4238;2415;1628;1022;53;24;45
1;686659;20223;4725;4607;681;1018;466;407;27;24;68
1;479796;117731;8392;8806;13590;5279;3116;768;16;10;72
1;116506;16469;3959;128;1050;916;717;83;24;17;-1
1;49315;42852;1868;8778;1717;1620;1678;1363;23;35;53
1;650912;394753;14667;11457;14216;11012;11630;7191;20;13;-1
1;194142;11447;10656;3254;1627;7651;4336;3030;41;29;-1
1;2533176;385415;26260;35520;11507;23762;6076;3656;43;27;75
1;58245;35604;16809;9279;2582;3087;883;590;48;38;69
1;203659;26190;2925;2940;3844;1992;870;1114;56;48;-1
1;2330;5475;1051;499;909;1304;1072;1205;51;35;46
1;55487;7526;725;1150;79;335;191;110;48;40;-1
1;21109;45361;5874;7203;3656;2972;558;700;48;29;57
1;2690156;189794;45662;37101;19353;28349;4972;5367;51;38;63
1;382057;36439;12391;11969;2435;3160;1521;447;38;48;-1
1;394995;148711;9911;18639;17865;8015;9268;5755;41;44;47
1;765651;265287;24499;15006;15330;9169;7043;2265;37;38;57
1;135081;54489;8803;5078;1730;1824;1654;452;24;35;-1
1;3149;9365;407;431;1369;2654;1555;370;41;11;63
1;99366;16149;6473;1896;1426;5769;513;233;57;20;72
1;606383;234887;17947;67268;18098;10876;10773;3954;60;27;-1
1;10213;8038;4373;7346;3329;4509;3048;734;81;40;-1
1;25029;21893;9202;5081;4870;6361;8374;2235;77;60;-1
1;6909;5215;1260;2656;870;1431;1697;413;70;63;-1
1;7139;20456;3710;12618;1666;2538;3200;1375;78;70;64
1;232238;6644;956;1348;1889;1779;1675;562;77;60;-1
1;2773;3959;866;1762;1597;1451;743;281;80;60;-1
1;5813;8285;2219;6201;3591;3173;3040;837;81;60;-1
1;123887;76124;4282;863;990;2224;625;509;70;37;65
1;86447;10244;956;1195;541;359;423;56;53;37;-1
1;3920;5078;2853;2240;2076;1363;215;470;48;40;-1
1;5741;23456;8405;4527;1327;6465;3528;1949;48;35;56
1;80081;10162;829;329;587;347;135;147;48;40;-1
1;79524;9780;3700;3077;2022;1168;1158;212;56;50;-1
1;18790;13957;2805;3427;520;2168;1215;489;54;47;-1
1;25720;47325;8101;2443;2632;2764;1289;291;41;40;-1
1;13896;7520;316;1279;484;1455;1487;550;57;43;-1
1;266963;52455;4616;1707;1600;1376;1397;775;47;26;46
1;58222;54785;9677;4165;1308;1691;996;263;30;21;-1
1;6419;7869;4067;13540;4695;6766;4014;2219;50;38;-1
1;24358;29303;4309;8265;5435;4525;3613;2530;44;44;62
1;149134;40372;1258;2927;1329;1452;929;326;50;44;-1
1;2025;7666;10311;1467;14488;6767;3650;1951;77;50;73
1;170137;17136;1223;2935;1568;1204;477;200;60;35;-1
1;9911;12714;3350;3201;10222;4719;3549;3001;69;30;-1
1;13247;13414;3753;11200;7878;4810;2907;1290;84;50;-1
1;7766;8956;3265;3744;3426;4677;5302;1482;83;50;-1
1;5921;11006;2370;8722;1185;3999;4676;1357;96;60;-1
1;10673;14123;3324;6596;3365;4809;6292;3361;94;67;-1
1;17242;45740;1491;2165;5834;2644;5594;1424;83;44;-1
1;100043;70302;4853;13094;9620;6438;11434;1846;67;38;-1
1;1158141;97719;10621;13454;6844;3466;4443;2582;50;26;-1
1;6128;8924;12472;2009;7859;6356;3650;665;51;29;-1
1;22561;22309;16123;15467;6546;8281;10435;2790;63;56;49
1;140294;14236;1465;1780;1290;841;220;156;57;54;-1
1;7446;7046;1026;3958;1641;2243;2945;1143;78;63;-1
1;528737;44355;17170;8544;4457;5647;10271;1824;66;60;41
1;172169;66082;13112;4821;825;2323;915;637;48;47;-1
1;85397;7436;7113;3241;2531;1699;2288;811;56;63;47
1;212771;25812;3904;16292;3665;11007;8305;6248;57;64;-1
1;71577;7775;2157;2020;1146;362;197;122;48;64;68
1;162494;10150;953;2676;1870;1552;1245;567;61;64;-1
1;24186;28257;3587;6231;7675;10179;6143;2651;70;50;-1
1;250134;8642;11184;1784;2391;1613;1493;765;60;57;40
1;11143;5944;512;2803;982;1159;741;615;74;56;56
1;139937;17617;12700;2756;5059;3064;1778;921;69;64;-1
1;8327;9568;496;793;4536;953;1353;411;60;56;-1
1;304494;2266;1773;1256;1828;943;2169;342;67;50;73
1;248645;48535;9204;5198;5114;2236;1490;1513;54;47;76
1;74511;41504;19022;3895;2969;1889;1137;584;44;43;38
1;39688;33164;6482;1979;1584;1305;1128;336;35;54;68
1;108899;17365;1413;2311;1968;708;568;179;17;43;-1
1;36462;42627;2515;7190;2570;7037;2372;1667;30;38;67
1;54873;54657;2802;1070;2094;2530;1288;304;35;17;-1
1;6886;23028;6036;547;3920;5247;3766;2106;53;14;-1
1;163916;70835;26043;4198;1842;1248;1355;443;41;23;74
1;2069248;47296;33621;74197;5439;6629;4279;1894;29;47;41
1;97359;40154;12734;5243;2539;2108;361;720;29;64;-1
1;3405;7018;1875;2792;4517;5983;3737;1240;40;69;-1
1;11262;14095;8086;2285;3401;3807;3086;1983;64;70;-1
1;60255;48301;16748;6703;3402;8317;4829;1042;77;54;-1
1;12552;12298;4124;9790;8858;2916;1999;1243;88;60;-1
1;754600;226465;3874;12185;4112;7301;4733;1460;60;44;-1
1;24482;1175;5368;608;2228;1250;739;404;61;53;-1
1;3326;29158;418;4337;1737;5321;4952;1205;63;43;-1
1;27116;62906;2176;19932;6635;3833;4740;1254;53;35;-1
1;141039;37525;7620;2866;2950;3757;1792;214;63;50;53
1;154112;103013;9718;3325;9075;2026;1609;843;40;24;-1
1;6900;5911;823;395;5830;6465;16400;1059;53;16;-1
1;21838;30651;16111;3361;9570;4200;3700;3546;57;21;-1
1;21587;68295;21928;10111;9033;7161;2790;3733;53;26;55
1;304984;34622;1743;1905;1487;938;656;220;56;24;-1
1;10140;5075;1108;153;584;1339;1542;345;43;35;-1
1;16226;6259;11990;5044;3695;4933;2532;1593;50;44;-1
1;49959;9545;6694;1500;2364;1777;821;416;53;50;48
1;410467;29457;943;4928;5396;5230;2942;1339;69;54;-1
1;2028;3757;358;1201;879;1043;618;541;69;60;-1
1;46560;11671;4140;1067;2696;830;803;134;54;47;-1
1;164513;64077;4013;11294;7455;4311;3201;683;51;34;45
1;83864;65957;9600;3381;5285;3387;3378;629;40;35;76
1;228346;32732;7324;4300;2856;1237;670;197;21;37;-1
1;10937;14588;2516;1442;5462;3942;2677;640;37;29;-1
1;54342;45833;10082;4849;3062;2311;698;931;34;34;83
1;78238;17127;1088;897;693;171;407;247;17;29;-1
1;70415;42662;10267;20664;3819;9288;14812;3402;34;37;-1
1;987;2215;1092;3114;1562;1719;1211;608;35;53;-1
1;84872;5689;5995;1594;369;226;223;146;27;66;-1
1;67092;75753;8115;10533;6589;8992;7034;2700;50;74;-1
1;19185;29265;4451;6901;5340;4291;3917;639;48;66;-1
1;12980;25838;3689;18420;4151;4738;3875;1846;38;63;-1
1;7384;4930;6644;4895;1146;4471;2802;1002;61;61;-1
1;4530;18900;7571;5585;3179;3209;8077;1331;61;70;-1
1;10751;26940;7522;9368;1452;895;1740;754;47;78;52
1;54980;12963;1443;4853;4847;1707;1586;968;44;70;-1
1;29622;6696;600;611;258;306;132;255;27;51;-1
1;284970;25623;4490;9130;2009;8440;4807;2179;37;50;-1
1;19527;5037;3028;2206;2748;2073;1171;1408;56;48;-1
1;25642;9292;2599;7181;5144;7862;5120;2984;70;51;-1
1;24200;10373;2068;8378;3764;9162;5976;3744;93;63;-1
1;11777;7887;2614;7335;8799;9611;7531;3567;100;63;-1
1;15030;2443;13684;4280;3276;3654;2570;992;100;75;-1
1;173411;176880;16605;16895;11407;7179;4564;2312;78;66;84
1;197321;58257;2472;2359;4878;6761;1165;440;64;47;-1
1;1018;3893;1854;1967;1712;1336;750;716;54;50;-1
1;13733;7912;8815;3700;5659;9602;1479;1627;63;38;-1
1;39528;9975;2292;1048;458;2016;782;211;75;41;-1
1;201741;46071;1661;3723;2240;2171;1520;633;67;47;-1
1;35180;28755;4451;1905;1625;1590;830;376;56;35;-1
1;5399;13057;1879;4618;13684;7608;4663;3605;54;23;65
1;94237;93859;19216;5815;12549;1942;1538;306;35;21;-1
1;8197;2999;967;4586;2280;1326;916;434;44;43;-1
1;34866;16340;1546;4045;10245;2650;3081;1162;54;41;-1
1;85679;8737;707;6516;4382;2031;2675;2066;44;53;-1
1;24936;8687;1118;647;3410;954;1934;600;60;47;-1
1;54399;33810;8204;3279;9060;15071;3627;2587;66;30;-1
1;522110;44529;17765;25988;17808;10902;4554;1679;66;44;72
1;238143;33579;21480;5925;3783;3297;1591;399;57;48;72
1;124271;37684;3097;2998;1995;1074;1307;670;48;50;-1
1;2464;1691;2162;2120;1539;847;693;281;41;67;-1
1;11972;29085;2699;7587;2807;5221;4407;1385;41;60;60
1;44568;6142;3203;2925;1524;858;481;146;44;57;-1
1;25114;17101;1468;2599;2209;1049;887;445;51;61;-1
1;15254;23624;9691;6924;3849;4841;3977;1172;50;54;-1
1;1593407;86282;13320;11821;5256;5596;4724;1104;40;54;-1
1;36850;5685;1854;2141;962;1724;1338;1050;48;51;-1
1;124877;40151;3679;3879;3265;1579;1038;201;43;50;-1
1;1294;1170;1164;2231;2667;1171;1411;693;51;51;-1
1;15052;14420;813;4157;5537;5561;3322;684;66;48;-1
1;6015;15841;1930;3201;13703;9557;4687;2061;75;35;-1
1;211709;61731;15003;15080;2771;2915;3499;431;75;44;45
1;18296;6914;3009;3137;1276;1060;481;769;64;43;44
1;118188;15882;2679;4587;1836;1466;587;244;51;51;-1
1;30375;13175;1829;2868;5463;6911;3000;1836;50;54;-1
1;47311;15657;15467;5793;1398;1690;836;547;53;64;45
1;1431658;124273;14893;54433;15199;9527;7132;5069;48;61;-1
1;159759;68984;1371;792;899;1072;1586;606;35;38;-1
1;3666;3256;6947;382;1580;1272;1225;525;24;60;-1
1;5866;8415;682;3061;6176;7354;8273;2854;48;43;-1
1;8438;20959;3928;8070;8474;4451;4677;2639;56;41;-1
1;7430;22978;6196;6871;2383;3574;5508;5778;70;66;-1
1;9204;6923;6514;4133;3818;3966;4175;2159;78;60;-1
1;8677;12849;7952;3480;2126;4907;4159;2082;67;70;69
1;76116;11975;506;302;719;469;341;217;57;56;-1
1;47731;21765;2667;1502;2114;1323;1347;700;51;48;-1
1;44508;38675;2654;5485;4707;4941;8883;3417;44;35;-1
1;4118;2376;1530;969;1685;1875;869;511;50;30;-1
1;44618;16127;4487;4351;6104;6861;3937;6302;67;47;41
1;312918;92420;1903;26536;22169;10107;5402;3132;74;48;-1
1;6782;9841;272;1476;1708;1024;2390;282;70;44;-1
1;1541;2342;1377;3393;1953;557;703;435;57;53;-1
1;44144;40785;5583;4766;7614;6976;4994;2836;51;50;-1
1;383962;50634;9086;18021;8877;14037;5895;2593;57;54;-1
1;93315;129257;9682;7096;10102;3132;32780;13311;44;54;115
1;876627;231902;7292;24306;18873;15440;15191;9494;41;34;-1
1;849990;50373;21465;16928;6737;19658;3076;3504;47;43;-1
1;37678;15715;4670;4143;5334;15016;5362;2919;57;38;-1
1;26297;9853;22973;2585;14177;12511;5334;2383;83;54;-1
1;9177;23951;1743;9762;8023;9335;5157;4864;0;0;-1
1;44375;104234;21658;14309;5649;15232;4526;6416;40;30;-1
1;37051;29576;13338;14039;6831;5222;10458;1550;41;54;-1
1;3903;7835;2394;4771;2820;3194;2659;2065;50;67;-1
1;52767;36920;8669;5196;4396;7493;6120;3657;56;60;-1
1;973990;20421;11122;3396;7716;17053;16963;6906;75;63;-1
1;21076;13802;3934;6133;1390;2557;3568;1486;75;56;-1
1;4288;4396;1930;2482;7530;3662;2290;1680;83;30;-1
1;2801;7803;7165;11628;12177;3110;11169;2023;81;63;-1
1;83033;4723;713;862;939;1806;1089;831;75;48;-1
1;459653;84615;6407;8897;33241;21263;6721;2381;83;14;-1
1;27876;12729;4031;9439;4555;8429;3473;1531;81;40;-1
1;62776;8882;1516;2075;2100;3756;1092;465;91;16;-1
1;765352;59204;29924;10575;13156;19981;6515;4769;87;43;-1
1;21159;8157;4536;3123;2294;1903;1164;1286;80;78;-1
1;785036;37292;2739;6623;5186;7129;10079;5544;69;56;-1
1;2607;6194;1626;1516;1102;1295;586;535;60;64;-1
1;7264;34301;21195;2313;3790;1894;1675;1720;38;70;-1
1;7894;5252;1737;5817;1900;2232;1683;462;43;77;-1
1;268235;32272;3612;6232;1651;1669;1441;289;27;83;-1
1;113466;16202;3065;3157;2674;1985;1727;840;23;80;-1
1;138328;68286;14172;5304;8378;7273;14274;2739;37;60;-1
1;24647;26704;5836;17388;11670;8076;9355;1795;35;51;-1
1;79977;33556;13159;6503;4729;7784;3533;1369;51;61;-1
1;150529;21006;4325;8561;1769;2467;2227;1254;48;70;-1
1;13624;4192;4799;3372;3185;2484;1329;592;57;97;-1
1;543874;82210;1065;5456;6696;4090;6238;2287;43;66;-1
1;835678;32166;9360;8960;18270;14878;4377;950;50;63;-1
1;10090;24527;314;2889;4257;5636;4864;3235;63;35;-1
1;134787;16714;3421;792;4905;2432;1431;444;56;11;-1
1;188963;96344;4262;1302;2515;1042;1915;503;47;11;69
1;2296374;274213;10833;15958;12800;6418;2953;1579;21;1;-1
1;442;1272;646;1146;1448;2192;695;591;35;21;-1
1;497843;66222;6289;12257;6720;13638;10385;4756;40;26;-1
1;91788;19894;12937;31123;12906;17395;15609;4585;74;67;-1
1;116885;57996;25474;10019;6447;9511;5376;6628;88;91;-1
1;16733;14313;8554;9643;10235;6810;7797;2111;77;96;-1
1;50633;32388;15950;7147;10698;13771;4004;2331;81;100;-1
1;51108;30188;28780;2321;15608;9152;3211;7530;75;100;-1
1;92528;62337;25587;13141;7914;6291;3603;1569;69;100;-1
1;13020;47589;3199;11693;20681;13068;10604;6351;67;87;-1
1;9354;20836;18229;11543;8929;10087;14882;4149;64;94;-1
1;3753;5337;1110;2161;853;1414;504;443;0;0;-1
1;181535;92662;33999;11207;8295;7209;3948;2332;30;40;-1
1;551224;8937;1056;2398;1222;551;184;90;30;40;-1
1;1226043;11997;7972;497;1125;732;326;127;16;50;-1
1;67190;35632;7122;4293;4972;952;1396;375;1;40;-1
1;1006970;35611;56072;5215;18147;6101;1723;593;1;40;187
1;642097;10020;2396;1979;1793;926;551;126;1;37;-1
1;3172;2277;1253;887;718;1927;1463;1084;27;38;-1
1;16152;5035;2023;3509;703;2010;787;344;54;38;-1
1;9398;14174;5789;6918;4019;2064;2987;1517;74;60;-1
1;34919;16526;1650;1441;4178;2186;2043;1223;97;60;-1
1;3758;3623;5039;2916;2575;2901;424;338;61;48;-1
1;251796;45517;18953;26435;31948;29577;10009;3954;77;51;-1
1;1073873;24188;2839;4338;7139;1532;6335;788;61;60;-1
1;158396;22155;3645;7133;7355;6138;2847;2406;56;38;-1
1;87070;50842;11456;9009;8545;8830;4036;2456;44;29;-1
1;11422;29478;4425;7921;3666;1669;1391;984;29;21;-1
1;116788;39078;8589;6151;17898;8379;7639;3042;47;24;-1
1;39689;21209;1895;3625;1759;5239;2209;889;48;14;-1
1;1672;14501;2378;2186;2779;1693;1948;875;43;11;-1
1;27303;36460;16004;14206;20064;16046;5887;4407;64;16;-1
1;3021;3397;2111;4711;2291;1423;1259;518;63;44;-1
1;170251;45487;1706;8560;6182;3950;1455;763;51;44;-1
1;7629;20367;2362;4462;2476;1184;746;946;43;50;-1
1;8292;5274;2191;1818;1676;1176;654;310;37;53;-1
1;3153;6618;1302;529;788;1785;746;485;40;21;-1
1;540346;59180;5183;3076;8958;7131;2915;2381;43;14;-1
1;7731;25496;2016;2756;1299;1720;1127;436;47;8;-1
1;39307;17875;1989;11643;2553;5606;2723;1290;50;11;-1
1;146218;76594;10738;4965;4996;8879;1583;807;41;10;-1
1;3365;3231;2509;548;685;1682;555;434;53;40;-1
1;64090;43140;7339;7987;2299;6853;3986;1082;61;48;-1
1;39092;67715;3306;6359;1887;1554;549;374;37;23;73
1;75012;25449;11466;7358;3798;2457;609;639;29;44;36
1;137065;59295;5847;15045;3848;4634;802;1254;13;35;50
1;2363159;881562;105777;47574;51651;9594;14703;7638;1;23;-1
1;27708;25927;3831;4557;2637;3424;2316;1103;14;37;-1
1;30262;25441;6353;3621;5320;6936;2569;3720;34;20;-1
1;61093;41186;8343;2879;1045;1397;599;120;29;16;-1
1;2685;3853;321;1847;2889;2343;915;927;67;24;-1
1;18923;14342;11450;4354;2389;5234;2423;1156;74;43;-1
1;181759;56235;3323;2389;3636;2829;1245;393;57;29;-1
1;20396;7880;929;3047;2599;4660;1443;1820;87;34;-1
1;340;6565;3083;1854;1739;2139;1233;354;78;44;-1
1;3421;7190;3582;410;1619;4473;4181;1635;87;30;-1
1;63214;13831;621;1252;3670;2108;862;495;97;30;42
1;18661;3266;382;1545;1957;1036;417;349;91;35;-1
1;2215;13476;1103;1569;1630;1684;576;1120;87;16;-1
1;19380;16924;20838;1342;12604;7948;2679;5155;80;24;-1
1;412197;310320;52082;14467;9141;10837;10705;3153;63;38;67
1;130514;61570;5232;4958;5142;4095;3325;2415;50;23;-1
1;68953;39922;5965;6670;3073;1799;893;983;40;35;-1
1;3382;1764;745;928;1008;1169;1423;270;44;29;-1
1;16478;20969;4136;2131;3322;1922;915;225;54;34;-1
1;23582;32646;5706;11017;5222;7380;10763;1957;64;50;-1
1;11656;26286;4364;17895;11035;7905;7119;1576;80;56;-1
1;25091;15573;16348;4940;856;1020;828;332;54;74;86
1;24109;7572;6811;1311;2816;2286;1475;1539;60;88;-1
1;18416;9591;2415;6489;3255;2408;744;789;57;96;-1
1;599570;27412;5353;4520;3181;5610;4452;6471;56;88;-1
1;10570;3004;2743;2896;2117;2518;1351;1912;78;80;-1
1;46283;49013;4331;6222;3543;2257;3445;969;66;61;-1
1;63523;20338;21403;5482;7408;7814;3450;2770;69;64;-1
1;15651;9099;11372;3259;4154;2701;7334;1490;67;84;-1
1;48521;37691;3326;7794;2165;4540;1133;1055;56;66;-1
1;2163;10832;3424;15253;5948;4097;4552;3518;70;91;-1
1;405;5505;3577;2433;3445;2128;766;554;70;87;-1
1;10240;8391;2887;5093;13834;5004;3432;2927;81;67;-1
1;68625;36233;2009;1267;2105;1407;834;350;70;51;-1
1;12363;21779;9857;7137;3583;9681;673;838;77;43;-1
1;235214;91348;4816;7190;4793;2175;1932;556;54;20;80
1;301676;119697;6775;6206;11122;6671;2458;1279;37;1;-1
1;177481;73237;22038;6163;4272;10721;5781;13080;48;23;-1
1;117199;82963;7343;6439;2085;2012;1611;290;23;4;-1
1;79814;39714;16360;12037;5272;6387;1734;1569;37;29;-1
1;85699;41993;2029;3723;1185;926;742;546;27;38;-1
1;1668;18891;9134;6161;5913;5283;2344;4891;30;44;-1
1;8902;3081;2925;1083;5084;7505;1308;1018;64;51;-1
1;93396;21459;12765;5098;2124;1810;2332;1254;56;56;-1
1;135417;99477;59427;13850;10203;5455;7027;3585;60;80;-1
1;158901;79150;45012;28620;26595;13029;6081;3022;51;81;-1
1;58601;29633;23439;7284;11098;12421;9058;8837;38;96;-1
1;25974;6850;626;1416;440;828;379;165;43;80;56
1;44930;17272;16615;26524;7662;6075;6994;1550;53;90;-1
1;2144;11587;6609;5511;6610;11081;3071;1456;67;81;-1
1;11207;15821;7442;6325;3410;13478;3777;1961;77;74;-1
1;82294;20883;6121;7327;8478;6898;3596;1042;83;78;-1
1;54316;31496;7440;918;3887;1347;779;150;74;53;-1
1;6817;12610;6239;4216;6494;4083;4942;1928;64;56;-1
1;5464;6015;2523;1618;808;1929;1264;769;56;57;-1
1;14471;8526;7573;5354;2997;6767;4197;1620;61;67;-1
1;45541;17836;1371;3826;893;784;216;263;61;69;99
1;59059;7881;1708;1133;459;476;630;284;50;64;41
1;14034;29745;8939;25675;5488;3844;946;2280;38;74;-1
1;366260;56959;5200;9170;8131;8155;9220;3214;29;54;-1
1;10356;10079;4919;2521;2321;5379;3544;1605;50;61;-1
1;226013;113335;7017;8661;10913;6532;7195;3204;50;47;-1
1;22426;7687;13195;18667;14933;6560;2720;2818;57;50;-1
1;1343;911;3277;4567;2552;1159;896;865;60;77;-1
1;19466;21897;2434;1753;1100;389;346;77;35;64;72
1;46613;4722;1175;2475;335;476;411;91;35;88;42
1;389288;25841;14867;10456;16182;9014;7376;5674;35;75;-1
1;15227;15381;19530;2303;8907;5000;3276;2305;35;64;-1
1;6467;11110;327;2801;7637;3464;4270;1200;60;60;-1
1;13178;28522;7415;2630;2255;5965;3547;1348;67;47;-1
1;24374;28179;16695;28804;7028;13720;3751;1109;69;56;-1
1;14850;9828;9568;4504;5684;6166;1106;1585;77;56;-1
1;60589;75919;8887;7438;8124;5086;5087;3872;63;60;-1
1;42825;20674;5271;11569;9346;9148;7097;6125;66;66;-1
1;526067;65138;2645;6527;1448;8861;4459;1944;61;37;-1
1;51188;33008;8607;8427;24475;17440;4810;4796;63;21;-1
1;36647;67190;1218;1301;843;1662;1113;387;56;10;-1
1;32644;15859;3421;9468;1537;874;640;618;38;17;-1
1;87962;74734;7414;7042;7837;3510;2965;1941;27;30;-1
1;225698;15516;3390;2149;1900;2832;1028;375;20;40;-1
1;107801;61883;15875;8156;6338;2714;935;1157;23;63;71
1;518878;82951;9811;5533;16840;5780;5132;1847;29;47;-1
1;20009;7844;1800;2969;2425;1573;2257;1930;40;56;-1
1;468999;23909;3649;12746;2341;6550;1521;2953;41;63;-1
1;9222;3695;14550;6547;1753;7759;1294;1649;61;80;-1
1;43646;12683;8121;17773;12844;7553;2091;1419;70;96;-1
1;86928;33555;3315;888;2277;1547;1050;1227;61;83;-1
1;24640;12461;5177;2950;1747;1612;624;564;54;83;-1
1;69754;20333;1587;1462;1319;1165;735;594;40;54;-1
1;5364;4131;1745;3390;1170;1374;729;993;37;56;-1
1;5034;6450;510;1107;1660;1227;492;336;48;60;-1
1;48210;7718;5168;3207;5572;4609;6218;1579;60;60;-1
1;7036;4621;1714;973;517;692;792;313;64;74;-1
1;80132;7491;1191;8646;2643;1658;1506;439;61;75;-1
1;865877;50351;1709;2160;4120;1627;386;120;47;66;-1
1;13477;7374;5502;1882;3193;1483;957;698;37;69;-1
1;198029;43636;5160;7314;7485;5999;3934;1480;38;61;-1
1;850278;43141;7857;15587;9897;5334;5019;637;37;53;-1
1;1275;25782;7704;19485;9556;5725;5042;4038;48;77;-1
1;396336;72302;16761;12886;6046;4917;6922;1514;41;69;-1
1;19703;14704;17188;20927;9599;7170;5164;4921;44;88;-1
1;844067;249219;19311;28573;19941;32865;14659;12910;50;78;-1
1;1280853;20998;8250;8085;2987;4306;839;603;50;77;55
1;16125;12128;4220;1055;900;1943;616;148;56;77;-1
1;215112;15190;1652;1069;877;1096;432;285;48;54;-1
1;14429;3542;711;1911;2133;1438;889;1386;54;64;-1
1;658688;30266;4195;5654;5379;11028;15642;7080;63;53;-1
1;724597;102784;7307;34572;3294;9220;9266;3402;57;53;-1
1;61586;39502;14336;33346;7345;5699;3266;2516;60;74;-1
1;38209;13879;29670;9929;13631;5748;3506;4113;51;84;-1
